empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
6.0	6.0	This poor child I just feel so bad. You would think someone would check the windows and make sure there secure with children is an apartment building off the ground. If it was me I would have some sort of safety lock on them because I know children can do anything. Maybe the parents were just not educated on the dangers but it seems irresponsible they didnt check or know that was happening. That poor child died such a painful death it is hard to even fathem. Thankful for the guard who called 911 so someone didnt find the body later on. Im sure the parents feel horrible and blame themselves that is very sad to me. 	sadness	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	117	1757	0.1351351351351351	0.1351351351351351	0.081081081081081	0.054054054054054	0.027027027027027	0.1351351351351351	0.1621621621621621	0.081081081081081	0.1351351351351351	0.054054054054054	0.0	2.892813312581283	2.8111337357777257	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
6.0	4.25	Did you read this story about the mountain climber who died trying to climb a mountain in Vietnam? It was very sad. The girlfriend begged him to get help but he refused until it was too late. I feel so bad for his family and girlfriend he left behind. I do take comfort in knowing that's what he wanted to do and he died following what he wants.	sadness	1.0	5.0	5.0	31.0	80000.0	6.5	6.5	6.5	6.5	6.5	5.0	1.571	3.0	4.571000000000001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	68	565	0.0625	0.0625	0.1875	0.0625	0.0	0.125	0.1875	0.1875	0.0625	0.0625	0.0909090909090909	2.991484303738531	2.790636246775588	An essay written by a 31.0 years old asian/pacific islander male, with a two year associate degree, with an income of 80000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: negative, sadness, anticipation.							1
1.6666666666666667	1.5	After reading the article, i couldn't help but feel really sad for the animals that are in the zoo. They deserve better than this. Thinking about zoos make me feel disgusted in general because animals are being locked up just for our viewing pleasures. I think that in the future, zoos should be made illegal because the animals should be out in the wild and roaming free.	sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643									67	2324	0.0714285714285714	0.1428571428571428	0.0714285714285714	0.1428571428571428	0.0714285714285714	0.2142857142857142	0.1428571428571428	0.0714285714285714	0.0714285714285714	0.0	0.125	2.8481613388673592	2.825251227330817	An essay written by a 29 years old white male, with a four year bachelor's degree, with an income of 85000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.	40.0	58.0	17.0	2.0	train	"After reading the article, i couldn't help but feel really sad for the animals that are in the zoo. They deserve better than this. Thinking about zoos make me feel disgusted in general because animals are being locked up just for our viewing pleasures. I think that in the future, zoos should be made illegal because the animals should be out in the wild and roaming free.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: positive."""	1
1.0	1.375	After reading the article, you can't help but feel really sad and terrible for the people that were affected by the hurricane. It was a situation that they did not deserve and one that they most likely did not cause but mother nature has other plans for us. I feel bad for all the children as well as animals that are there as well with no shelter or food.	sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69	1835	0.1071428571428571	0.1071428571428571	0.0714285714285714	0.1428571428571428	0.0	0.1785714285714285	0.1428571428571428	0.1071428571428571	0.0714285714285714	0.0714285714285714	0.0909090909090909	2.951129377741746	2.696987969831952	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
3.833	4.25	Kisii is a real tragedy. Many people are dead, and more people are severely injured. The drilling is likely what caused it, and the developer should be held responsible. He has caused much pain and suffering. Kenyans deserve better, and since he didn't listen to NCA warnings, he should pay for what he did. The other buildings in the area should be thoroughly tested to see if anything can be done to prevent this.	sadness	1.0	6.0	1.0	31.0	65000.0	3.5	4.0	4.5	4.0	3.5	3.143	3.143	2.857	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	74	572	0.1923076923076923	0.0384615384615384	0.0769230769230769	0.1538461538461538	0.0	0.1538461538461538	0.1538461538461538	0.1538461538461538	0.0384615384615384	0.0384615384615384	0.0769230769230769	2.7877548959069727	2.7379164814574057	An essay written by a 31.0 years old white male, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.							1
1.0	1.25	I just read an article about some chowder-head who used a hammer and a pick ax to destroy Donald Trump's star on the Hollywood walk of fame. Wow, what a great protest. You sure showed him. Good job.  Lol, can you believe this garbage? Who has such a hollow and pathetic life that they don't have anything better to do with their time than commit petty vandalism because they dislike some politician? What a dingus.	anger	1.0	4.0	1.0	34.0	55000.0	7.0	1.5	1.0	4.0	7.0	1.286	1.0	1.0	1.286	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	75	51	0.0	0.0526315789473684	0.1052631578947368	0.0526315789473684	0.0	0.2105263157894736	0.2631578947368421	0.1052631578947368	0.1578947368421052	0.0526315789473684	0.0769230769230769	2.608642652103088	2.521650589205015	An essay written by a 34.0 years old white male, went to college, with an income of 55000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							0
1.0	1.0	I understand why this is a problem but I don't see any reason to get upset over it. It seemed like they were writing about it with more emotion than the situation deserves. Trees die all the time. They're replaced by something else. It's extremely common. I get that it's worth given current climate conditions but still.	sadness	1.0	6.0	1.0	35.0	31500.0	4.5	4.0	1.5	3.0	2.0	2.143	3.429	3.143	2.4290000000000003	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	57	335	0.1666666666666666	0.0833333333333333	0.0833333333333333	0.0	0.0	0.1666666666666666	0.25	0.25	0.0	0.0	0.0	2.4723084143483134	2.284854991799188	An essay written by a 35.0 years old white male, with a four year bachelor's degree, with an income of 31500.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative, sadness.							1
1.0	1.375	I think these earthquakes that have been happening are terrible. They seem to be so common now and so many lives are being taken because of this. If their lives aren't taken, they probably lost their homes or belongings somehow. This makes it hard for many people to pick themselves back up and continue living. I think that they should definitely try and get some sort of help from the government.	sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643									71	2349	0.1538461538461538	0.0769230769230769	0.0769230769230769	0.0769230769230769	0.0	0.1538461538461538	0.2307692307692307	0.1538461538461538	0.0769230769230769	0.0	0.0	3.024802312090148	2.8233167927787943	An essay written by a 29 years old white male, with a four year bachelor's degree, with an income of 85000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.	119.0	9.0	17.0	2.0	train	"I think these earthquakes that have been happening are terrible. They seem to be so common now and so many lives are being taken because of this. If their lives aren't taken, they probably lost their homes or belongings somehow. This makes it hard for many people to pick themselves back up and continue living. I think that they should definitely try and get some sort of help from the government.""An essay written by a 29 years old white male, with four year bachelor's degree, with an income of 85000$. The essay expresses low empathy and low distress level. Top emotions expressed by the writer are: negative."""	1
5.5	6.125	As a man, I could never understand why a man would want to grab or touch a woman without her wanting them to. I wonder if there is a connection between wanting to be in a high position and have high status and the feeling like you can do anything you want. I feel sorry for any woman that has been in this situation. 	sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0									64	2326	0.0588235294117647	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.0588235294117647	0.1176470588235294	0.2352941176470588	0.1764705882352941	0.0588235294117647	0.0588235294117647	0.0909090909090909	2.897453814410265	2.849625887301253	An essay written by a 37 years old black or african american male, with a four year bachelor's degree, with an income of 40000$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.	231.0	128.0	30.0	1.0	train	"As a man, I could never understand why a man would want to grab or touch a woman without her wanting them to. I wonder if there is a connection between wanting to be in a high position and have high status and the feeling like you can do anything you want. I feel sorry for any woman that has been in this situation. ""An essay written by a 37 years old black or african american male, with four year bachelor's degree, with an income of 40000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: negative."""	1
4.0	5.5	This article on Kenya and South Sudan is so sad.   Africa has had various rules for thousand of years that look out for no one but themselves except Nelson Mandella who went to prison for all the right things.   The UN does more harm than good.   How do you look at a whole nation as one individual?  It's a war torn country and my heart breaks for them.  	sadness	2.0	6.0	1.0	62.0	29000.0	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	68	1652	0.2	0.0666666666666666	0.0666666666666666	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.2666666666666666	0.0666666666666666	0.0	0.0666666666666666	0.0	2.561138051631983	2.441560102241464	An essay written by a 62.0 years old white female, with a four year bachelor's degree, with an income of 29000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
5.667000000000001	4.375	it is really diheartening to read about these immigrants from this article who drowned.  it makes me feel anxious and upset how the whole ordeal happened.  it is a terrible occurrence that this had to happen at the mediterranean sea.  thankfully there were some survivors.  the fact that babies were lost makes it that much more emotional to read all of this	sadness	1.0	4.0	1.0	33.0	50000.0	6.0	5.0	5.0	5.5	5.5	3.571	2.0	3.429	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	62	0	0.1	0.15	0.1	0.05	0.05	0.1	0.25	0.15	0.05	0.0	0.0	3.419628210928394	3.1998006314802248	An essay written by a 33.0 years old white male, went to college, with an income of 50000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							1
4.667	5.5	Hey man can you believe that again the sea ice is at its lowest level again! I just read an article on it and It seems like it keeps going lower and lower. I feel really worried for animals that depend on the sea ice, polar bears I think really need it. Plus I read how it can have a really bad impact on our climate because the ice reflects so much of the sun's energy without it even more heat from the sun gets in and doesn't get reflected. Definitely something to watch and worry about.	sadness	1.0	6.0	1.0	25.0	50000.0	4.0	5.0	3.5	4.5	4.0	2.857	2.143	3.714	3.571	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	97	155	0.0857142857142857	0.0285714285714285	0.1428571428571428	0.1142857142857142	0.0571428571428571	0.1428571428571428	0.1714285714285714	0.1714285714285714	0.0285714285714285	0.0571428571428571	0.0	2.9149898360660176	2.632159364872854	An essay written by a 25.0 years old white male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative, sadness.							1
4.5	5.375	There has been unrest over the disputed region of Kshmir between Packistan and India. It looks as though there were 13 civilians killed during this latest skirmish. It's pathetic to see so many innocent people being killed for no reason over this disputed land. Already there have been two wars fought between these two countries. I hope they can reach a peaceful settlemnt but since this has been ongoing for over 70 years I highly doubt that this will actually happen.	sadness	1.0	6.0	1.0	44.0	14500.0	6.5	7.0	6.5	2.5	4.5	3.429	1.429	3.714	3.143	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	81	470	0.074074074074074	0.037037037037037	0.1481481481481481	0.1481481481481481	0.074074074074074	0.1851851851851851	0.1111111111111111	0.1111111111111111	0.037037037037037	0.074074074074074	0.1666666666666666	2.836934303253948	2.827755035577317	An essay written by a 44.0 years old white male, with a four year bachelor's degree, with an income of 14500.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
6.0	6.0	I know it is odd but I always feel a sense of compassion for these shooters. Yes they are evil and need to be punished but thinking of what lead them to try and kill innocent people they must have had something horrible in there life happen or been in a very toxic enviroment. There should be more talks of mental health and treatment for people instead of banning guns. There should be training for people who sell guns to ask questions or maybe just assess mental health a bit before people can buy the guns. This was also odd because he was older 70 years old,and hispanic I wonder if the tension and state of the US made him angered and want to carry out this act.	sadness	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714									128	2294	0.1724137931034483	0.1379310344827586	0.0689655172413793	0.0344827586206896	0.0	0.1379310344827586	0.1724137931034483	0.1379310344827586	0.1379310344827586	0.0	0.0	2.93117078039479	2.8825443750586928	An essay written by a 27 years old white female, went to a technical/vocational school, with an income of 25000$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear, negative.	481.0	292.0	53.0	2.0	train	"I know it is odd but I always feel a sense of compassion for these shooters. Yes they are evil and need to be punished but thinking of what lead them to try and kill innocent people they must have had something horrible in there life happen or been in a very toxic enviroment. There should be more talks of mental health and treatment for people instead of banning guns. There should be training for people who sell guns to ask questions or maybe just assess mental health a bit before people can buy the guns. This was also odd because he was older 70 years old,and hispanic I wonder if the tension and state of the US made him angered and want to carry out this act.""An essay written by a 27 years old white female, with technical/vocational School, with an income of 25000$. The essay expresses high empathy and high distress level. Top emotions expressed by the writer are: fear, negative."""	1
1.6669999999999998	3.875	I really feel bad for Turkey. I think they are trying to do everything they can to get rid of terrorism in the country. It seems that their efforts are for naught. They want to keep the people safe and yet more terrorist groups keep popping up. Then the lawmakers are involved and there is only so much you can do. Turkey is constantly at war. I'm wondering if this will end up with the US trying to do something over there or bringing that trouble here. It is upsetting really to hear about all this going on in the world when people just want peace. There is always terrorism and someone trying to bring down a country, but the country tries its hardest to fight back despite opposition.	sadness	2.0	6.0	1.0	34.0	82000.0	6.5	5.0	2.0	6.5	3.5	4.714	3.286	4.2860000000000005	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	129	534	0.1666666666666666	0.1666666666666666	0.0277777777777777	0.0833333333333333	0.0277777777777777	0.0555555555555555	0.1944444444444444	0.1111111111111111	0.1111111111111111	0.0555555555555555	0.0	2.7844872062063515	2.7601166472237884	An essay written by a 34.0 years old white female, with a four year bachelor's degree, with an income of 82000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							1
5.666666666666667	5.625	This is a very bad tragic all the people that that was on that train died families was lost cause of this. I know how the mother's fathers aunt sisters etc... must feel to lose there loved ones to never kiss them goodnight. Husband and wife split apart cause this wreck and for the survivors, I know they must have been scared after this happen my heart goes out to everyone affected.	sadness	1.0	6.0	1.0	32.0	50000.0	4.5	4.0	4.0	5.0	3.5	3.571	3.714	2.286	2.714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	72	1797	0.088235294117647	0.088235294117647	0.088235294117647	0.0588235294117647	0.088235294117647	0.088235294117647	0.2058823529411764	0.1470588235294117	0.088235294117647	0.0588235294117647	0.0714285714285714	3.0131803157330603	2.816046254118325	An essay written by a 32.0 years old white male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
1.0	1.5	After reading the article, the only feelings i can say that i have is one of sadness. It's terrible that these people had this unfortunate hurricane hit them. There was nothing they could have really done and they definiteyl did not deserve this. The fact that there are little children with no food or water really hurts me. There are most likely animals out there that are in need of food and water as well.	sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	75	1680	0.0769230769230769	0.1153846153846153	0.0384615384615384	0.1923076923076923	0.0	0.1538461538461538	0.1923076923076923	0.1153846153846153	0.0384615384615384	0.0769230769230769	0.0833333333333333	2.9776835550314584	2.832778520401678	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: trust, negative.							1
3.833	1.0	Getting old is sad. I hope they pull through. But, many people never reach 86. So, I can't feel too bad for them. They also probably lived a life many of us can only dream about. This might sound wrong, but I will probably forget about this in 5 minutes. Life goes on. I've already spent more time thinking about them than they will ever think about me.	sadness	1.0	6.0	1.0	39.0	30000.0	6.0	4.0	4.0	5.5	6.0	4.0	2.143	3.571	3.857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	68	163	0.0666666666666666	0.0666666666666666	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.1333333333333333	0.2666666666666666	0.0666666666666666	0.0666666666666666	0.0666666666666666	0.0769230769230769	2.507963926060702	2.351380279339801	An essay written by a 39.0 years old white male, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
4.833333333333333	5.75	Its quite sad when crashes like these happen and when they do happen I can't help but feel like something could have been done to prevent it. I feel like as humans we do not do enough to try and prevent all of these crashes. The fact that it was a routine training flight with the aerobatics team makes it worse. IT was also the first woman to fly a China j_10 fighter.	sadness	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	73	1662	0.2727272727272727	0.0	0.1818181818181818	0.2727272727272727	0.0	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0	0.0	0.0	2.6969181191471563	2.552468533935266	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: fear, trust.							1
5.832999999999999	6.25	I think the situation in allepo is really dire. I don't understand why the syrian government is trying to harm the people there whey they didn't do anything wrong. I think the whole situation is really sad and that a lot of innocent people are getting hurt for no reason. War is awful and I hope that there's a solution to it soon. I'm glad that the UN is trying to do something, but I just don't think that it's enough.	sadness	2.0	4.0	1.0	29.0	27000.0	7.0	6.5	7.0	7.0	7.0	5.0	1.0	1.714	4.857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	81	485	0.1612903225806451	0.064516129032258	0.064516129032258	0.064516129032258	0.064516129032258	0.1612903225806451	0.1935483870967742	0.0967741935483871	0.064516129032258	0.064516129032258	0.1538461538461538	2.5418516383804755	2.4711268036054683	An essay written by a 29.0 years old white female, went to college, with an income of 27000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
1.0	1.75	After reading the article, i couldn't help but feel really disturbed. I can't believe that anyone can kill their whole family like that including their own dog. I feel that people like that are really messed up in the head. If you are willing to kill yourself, you should probably leave your family alone because killing them really does nothing. It's very and disturbing.	sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64	1744	0.1666666666666666	0.1111111111111111	0.0	0.0	0.0555555555555555	0.1111111111111111	0.2777777777777778	0.2777777777777778	0.0	0.0	0.0	2.785634496771443	2.763747974548401	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative, sadness.							1
