empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
4.0	4.75	This whole article is a little sketchy, it seems like they're hiding stuff.  This article, if you want to be really cynical and skeptical, makes it sound like the kids might be responsible for the deaths of the parents.  It seems like a pretty vague article, I wish we had more information on this incident.	neutral	2.0	4.0	6.0	60.0	100000.0	4.0	3.5	5.5	4.0	4.0	3.286	2.4290000000000003	4.143	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	55	691	0.0833333333333333	0.0	0.0833333333333333	0.1666666666666666	0.0833333333333333	0.25	0.25	0.0	0.0	0.0833333333333333	0.1428571428571428	2.757999597554631	2.518685742786063	An essay written by a 60.0 years old female, went to college, with an income of 100000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive, negative.							1
3.333	2.5	I think this is a bizarre article.  I am not sure if there are air pollution problems in Sweden.  This seems to be like an incomplete study.  I would be okay if they took the angle that more densely populated areas are likely to trigger mental health issues because that has somewhat been proven in studies in mice. Using air pollution as a reason for mental health issues is weird.	neutral	1.0	7.0	1.0	35.0	50000.0	5.5	4.5	3.5	6.0	6.0	2.571	2.4290000000000003	3.143	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	70	909	0.0	0.0	0.0	0.0909090909090909	0.0909090909090909	0.1818181818181818	0.3636363636363636	0.0	0.2727272727272727	0.0	0.0	2.7451039316921277	2.6429502954058512	An essay written by a 35.0 years old white male, postgradute or with a professional degree, with an income of 50000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
2.667	2.375	It's a shame how troubled the middle east is and has been for the longest time.  I wish we could come to some agreement with the rest of the world on how to realistically handle the multiple situations in the middle east.  I feel that we should pull out and let them handle their problems on their own with only some guidance from us.	sadness	1.0	6.0	5.0	43.0	50000.0	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64	22	0.0909090909090909	0.0	0.0909090909090909	0.1818181818181818	0.0	0.3636363636363636	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0	0.0	2.9553547417921835	2.881948487266132	An essay written by a 43.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							0
1.5	1.75	I read an article about using the Internet and computers in the classroom, and how it affects kids. The article mainly talked about E-rate, a government program to subsidize the Internet and broadband access. It said that most classrooms are now connected, but the millions of dollars are still being spent. The program seemed to be wasting a lot of money and wasn't showing good results. I agree that just buying computers and being on the Internet doesn't guarantee that kids are receiving a good education.	neutral	2.0	6.0	1.0	39.0	21600.0	3.5	3.5	2.0	5.5	3.0	4.428999999999999	3.0	4.428999999999999	4.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	86	1237	0.0666666666666666	0.0333333333333333	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.2	0.1	0.0333333333333333	0.0333333333333333	0.1333333333333333	0.1176470588235294	2.6295257813501838	2.487605835112237	An essay written by a 39.0 years old white female, with a four year bachelor's degree, with an income of 21600.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
1.6669999999999998	1.0	This is just something better to know. I am not a person who really alert about what is going on around. I never heard about this. I do not really have any comments. Just want today that it is good to find a way to save money. If you could, you can transfer this article's to whose who will find them useful.	neutral	2.0	6.0	5.0	35.0	75000.0	5.5	3.5	2.0	4.0	6.0	3.571	2.714	2.714	3.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	62	1300	0.0	0.0714285714285714	0.1428571428571428	0.2142857142857142	0.1428571428571428	0.2142857142857142	0.0	0.0	0.0	0.2142857142857142	0.125	2.768730440878784	2.6175013907270053	An essay written by a 35.0 years old asian/pacific islander female, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: trust, positive, joy.							1
3.333	3.75	The Islamic state is now desperately using human shields to try and deter our attacks against them. This is a strategy that is doomed to failure for multiple reasons, the biggest being the civilians they are using aren't going to tolerate that shit forever, and will probably start resisting and escaping. The next biggest, America doesn't really show restraint when they want to bomb a target and civilians are present. I mean, we generally go out of our way to not blow up the nearby children's hospital, but the second we suspect Bin Laden's cousin is in there 7000 drones start swarming.	neutral	1.0	2.0	1.0	34.0	15000.0	4.0	5.5	1.0	5.0	1.0	3.429	3.143	2.4290000000000003	4.2860000000000005	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	102	1335	0.1666666666666666	0.1111111111111111	0.0833333333333333	0.0833333333333333	0.0555555555555555	0.0555555555555555	0.1944444444444444	0.1666666666666666	0.0555555555555555	0.0277777777777777	0.0	2.752029122680756	2.756061105700089	An essay written by a 34.0 years old white male, with a high school diploma, with an income of 15000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							1
5.832999999999999	7.0	Climate change is extremely worrisome. And it is getting worse and worse every year. Something has to be done about it, and I think it starts with getting rid of corporate contributions to politicians and getting rid of lobbying. The world is dying and I think that needs to be clearly communicated to as many people as possible. Too many CEO's are thinking about their own profits. The system needs to limit their power and start focusing on the health of the species and the planet instead.	fear	1.0	6.0	5.0	36.0	50000.0	1.5	5.0	1.0	4.5	5.0	3.714	2.714	4.2860000000000005	4.143	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87	31	0.2857142857142857	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0	0.0	0.2142857142857142	0.2142857142857142	0.0714285714285714	0.0	0.0	2.9046020323054087	2.814765039802998	An essay written by a 36.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							0
1.6669999999999998	1.25	This seems like a conspiracy reach, but the medical exams were either lying or the bodies were really never examined. The Poles have a reason to distrust Russia- Russia does itself no favors, no country in the World should trust them-, they have a long history of conflict. The reason we had Polish jokes in America a few decades ago started with Russian racism towards Poles.	anger	1.0	4.0	1.0	47.0	14000.0	6.5	4.5	1.0	5.5	7.0	3.143	1.143	3.0	3.429	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	66	62	0.2	0.15	0.1	0.1	0.0	0.15	0.15	0.05	0.1	0.0	0.0	2.277006974897914	2.294781619834727	An essay written by a 47.0 years old white male, went to college, with an income of 14000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.							0
4.667	6.0	According to Dr. Jack Drescher, a leading specialist and critic of conversion therapy practices, there is not just one set of practices understood to be used in conversion therapy. “People have tried all kinds of things because none them really work,” he told The Huffington Post. Drescher also said that the majority of research surrounding conversion therapy has taken place on adults who’ve undergone the process, and there is very little research surrounding LGBTQ youth who have been through conversation therapy practices. “But of course you have anecdotal stories,” he said. “Some children have reported running away from home, there have been cases in the news of young people of when their family found out about them or they came out and the family insisted they go to conversion therapy	neutral	2.0	7.0	1.0	30.0	160000.0	4.5	4.0	2.0	4.0	3.5	3.429	3.429	2.714	3.143	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	130	265	0.0526315789473684	0.0526315789473684	0.1052631578947368	0.2105263157894736	0.1052631578947368	0.2105263157894736	0.0526315789473684	0.0	0.0	0.2105263157894736	0.0	3.164152056425312	2.953442137812333	An essay written by a 30.0 years old white female, postgradute or with a professional degree, with an income of 160000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: trust, positive, joy.							1
1.0	1.0	Wow read this....Angelia Jolie and Billy Bob Thornton wore vials of blood around each others necks! Isn't that weird? What are they vampires? I always thought she was so strange but that is just bizarre. I wonder what happened to her and Brad though. I never understand why he left Jennifer Anniston for that bizarre looking woman.  	neutral	2.0	2.0	1.0	34.0	50000.0	6.5	3.5	1.0	6.0	7.0	2.143	1.0	1.571	2.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	57	1933	0.0	0.0	0.1428571428571428	0.0	0.2857142857142857	0.0	0.4285714285714285	0.0	0.1428571428571428	0.0	0.0	1.995032556148669	2.0418571729264428	An essay written by a 34.0 years old white female, with a high school diploma, with an income of 50000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
1.0	1.75	I wonder when this kind of stuff will stop.  While I do believe that there are many cases of abuse like this that occur.  All it takes are a couple of false accusations that destroy the fabric of the whole movement.  I'm sure this sound insensitive, but this new trend of people coming clean about harassment that occured decades ago, and is basically unprovalbe is getting old.  It's hard to believe people, particularly after the Kavanaugh case where I don't think the accuser was very believable.	neutral	1.0	5.0	1.0	31.0	82000.0	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	86	1945	0.1578947368421052	0.1052631578947368	0.0526315789473684	0.1052631578947368	0.0	0.1578947368421052	0.1578947368421052	0.1052631578947368	0.0526315789473684	0.1052631578947368	0.0	2.3970006252859384	2.390040417607161	An essay written by a 31.0 years old white male, with a two year associate degree, with an income of 82000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear, positive, negative.							1
2.5	1.5	I think we should just leave them where they are. They're not causing any problems. They're too dangerous and too costly to try to move. There hasn't been great reports of them starving. They should be fine to roam around there for now. We don't want to waste tax dollars to try to deal with a dangerous situation.	neutral	1.0	6.0	5.0	28.0	45000.0	5.5	5.0	2.0	6.5	6.0	4.2860000000000005	1.429	2.857	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	58	684	0.1176470588235294	0.0	0.0588235294117647	0.0588235294117647	0.1176470588235294	0.0588235294117647	0.3529411764705882	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.125	2.521047320200186	2.6380104741785377	An essay written by a 28.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 45000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
5.833333333333333	6.0	The fact that it wasn't criminals that did this to the poor girl but security personnel speaks volumes on the world as a society. Pellets are seen as not harmful but the reality is they c an even cause blindness. We must do what is right and correct the wrongs in society by educating people on the harms that they cause.	neutral	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	61	2013	0.125	0.125	0.0	0.125	0.0	0.0	0.25	0.25	0.125	0.0	0.0	2.71920316280425	2.72834583425087	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative, sadness.							1
5.832999999999999	5.75	Even though fewer people are crossing this year than in 2015, more people are dying as they try to make the journey.Bodies of migrants in a boat off the coast of Libya in October. At least 29 people died in the incident, all in their 20s.One person out of every 88 has been lost at sea trying to reach the shores of Greece, Italy or Spain. That means they're 90 times more likely to die on the journey than an American is likely to die of gunshot wounds.	neutral	1.0	6.0	1.0	53.0	240000.0	4.0	4.0	4.0	3.5	3.5	3.143	3.143	3.0	2.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	88	831	0.2	0.05	0.05	0.0	0.05	0.15	0.2	0.2	0.05	0.05	0.0	2.904538852403562	2.71586396814794	An essay written by a 53.0 years old white male, with a four year bachelor's degree, with an income of 240000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear, negative, sadness.							1
5.332999999999999	1.0	Dear C., I just read an article about gun deaths -- specifically when guns are used against children. Small, isolated cases that happened in small towns. As I was reading the background and history of the families, it occurred to me that there's a strong socioeconomic component present, and that the people described weren't what you and I would call middle-class, and definitely not well-educated. It's like we were talking about the other day, I don't think that the dems can possibly win this fight unless they are able to appeal to gun owners. I don't think that this dynamic is going to change -- I mean, when you think about it, guns symbolize power, and in the article I read, what came across is that the people who used them against children (one child against another) need to feel power.	neutral	2.0	7.0	1.0	52.0	50000.0	7.0	5.5	2.0	7.0	7.0	4.428999999999999	1.571	3.143	4.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	141	916	0.2	0.12	0.12	0.04	0.08	0.12	0.2	0.04	0.0	0.08	0.0	2.869225286783848	2.630750049573305	An essay written by a 52.0 years old white female, postgradute or with a professional degree, with an income of 50000.0$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay are: fear, negative.							1
1.0	1.0	I feel pretty indifferent about this kind of thing overall. It’s not fair to the men, but at the same time society has been conditioned in such a way that we have a higher demand for female models and lower demand for male models. Society is unfair in a lot of ways, and this is one of the few ways where women benefit over men.	neutral	1.0	6.0	1.0	35.0	70000.0	7.0	7.0	4.0	1.5	7.0	4.857	1.0	1.714	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	65	254	0.0	0.1428571428571428	0.0952380952380952	0.0952380952380952	0.0	0.238095238095238	0.1904761904761904	0.0952380952380952	0.0476190476190476	0.0952380952380952	0.0625	2.8229573672880783	2.804630259251553	An essay written by a 35.0 years old white male, with a four year bachelor's degree, with an income of 70000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
2.0	2.5	Gosh, another article about the Middle East and terrorists. This was is pretty much like the one I ready earlier. Things never get better. The terrorists won't even allow people to leave the city they're holding, to try and reach the Iraqi army nearby who could help them. Maybe the UN needs to step in and do something.	neutral	2.0	6.0	1.0	42.0	70500.0	6.0	2.0	2.5	4.0	4.0	3.143	3.143	3.429	3.429	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	58	332	0.0	0.0	0.25	0.125	0.125	0.125	0.125	0.125	0.0	0.125	0.1111111111111111	2.370291451767843	2.3573036886200023	An essay written by a 42.0 years old white female, with a four year bachelor's degree, with an income of 70500.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anticipation.							1
3.167	3.25	Not a surprise to see the United States falling further down in the global rankings in yet another category. I think by the time our next Presidential election comes around we will be no longer be considered a destination country but anyone in the know. I don't see why this particular stat isn't a matter of culture though. I haven't met many women who expressed an interest in STEM and most of them didn't even want to talk to people who were into it when I was in college. Now women might be more interested but it still isn't going to be anything approaching equal because the culture doesn't work that way.	neutral	1.0	7.0	5.0	37.0	30000.0	3.0	5.5	3.5	3.5	5.0	2.0	2.714	3.286	2.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	112	418	0.0952380952380952	0.0	0.1428571428571428	0.0	0.0952380952380952	0.3333333333333333	0.0476190476190476	0.1428571428571428	0.0476190476190476	0.0952380952380952	0.0	2.4433770194131217	2.38452346108504	An essay written by a 37.0 years old asian/pacific islander male, postgradute or with a professional degree, with an income of 30000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							1
4.167	3.5	Thomas referred the case to the full court, and shortly before midnight, the justices issued an order granting Arthur’s stay request. The order included a statement from Chief Justice John G. Roberts Jr. explaining that while he did not believe this case merited a review from the Supreme Court, he had decided to vote for a stay anyway as a courtesy to his colleagues. Roberts wrote that four of the other justices had voted in favor of staying the execution. While it takes five justices to overturn a lower court ruling, it takes only four to accept a case. “To afford them the opportunity to more fully consider the suitability of this case for review, including these circumstances, I vote to grant the stay as a courtesy,” he wrote. Justices Thomas and Samuel Alito would have rejected the requ	neutral	1.0	4.0	3.0	30.0	60000.0	3.5	4.5	3.5	4.0	3.5	2.571	2.571	3.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	139	303	0.1166666666666666	0.0833333333333333	0.1166666666666666	0.1	0.0333333333333333	0.2	0.1666666666666666	0.1333333333333333	0.0	0.05	0.037037037037037	2.63857196899725	2.639409816260648	An essay written by a 30.0 years old black or african american male, went to college, with an income of 60000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							1
1.0	1.0	"You know I don't do politics and here is the reason.....  ""Moldovan Presidential Candidate Criticized For Being A Single Woman — And we thought U.S. politics was strange at the moment. Moldovan presidential candidate Maia Sandu isn’t married. And apparently that’s a huge problem for a lot of people, including her country’s leading religious and political figures.""  The press and political zealots have nothing better to talk about than if a presidential candidate is married. Seriously...if she were a he we would hardly be having the conversation. I would hazard a guess there are much more pressing issues to be debated."	neutral	2.0	7.0	1.0	50.0	125000.0	6.0	6.0	2.0	6.0	6.0	4.143	1.714	2.143	4.143	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	101	1219	0.1333333333333333	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.0666666666666666	0.3333333333333333	0.1333333333333333	0.0666666666666666	0.0	0.0	0.0	2.439787444633106	2.1311105459215605	An essay written by a 50.0 years old white female, postgradute or with a professional degree, with an income of 125000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
5.666666666666667	5.0	I'm curious why the singer was labeled controversial. I guess only the statement that was made about security. I remember the event in this article happening because I like the band, and was familiar with them, and it could have been me at the show. All of those people were innocent and had no idea what was going on, didn't ask for it, etc. Hearing the stories was really traumatizing. I can't even imagine. I'm glad that everyone is able to overcome.	neutral	2.0	6.0	1.0	31.0	34999.0	6.5	7.0	2.0	3.5	4.0	4.286	2.857	5.0	4.571	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	82	1970	0.0	0.0769230769230769	0.0769230769230769	0.3076923076923077	0.0769230769230769	0.3076923076923077	0.0769230769230769	0.0	0.0	0.0769230769230769	0.0833333333333333	2.400396310462173	2.1657563426038995	An essay written by a 31.0 years old white female, with a four year bachelor's degree, with an income of 34999.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: trust, positive.							1
