empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
5.5	3.75	I've heard of necrotizing fasciitis before. It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. Nature is fucking metal.	disgust	2.0	6.0	1.0	31.0	32000.0	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	62	17	0.2307692307692307	0.1538461538461538	0.0	0.0	0.0	0.0	0.2307692307692307	0.2307692307692307	0.1538461538461538	0.0	0.0	2.9685028317594493	2.921429266234316	An essay written by a 31.0 years old white female, with a four year bachelor's degree, with an income of 32000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: fear, negative, sadness.							1
1.6669999999999998	1.875	Funny how it always comes down the to the gun and not the person wielding it. People will always be able to get guns, legally or not. the issue is more with society treatment of young men. Too many single moms, too many kids being ostracized and bullied. But yeah, that's the gun's fault. i don't own a gun, but I'd be damned if I gave one up to those liberal fascists.	disgust	1.0	4.0	1.0	47.0	14000.0	6.5	4.5	1.0	5.5	7.0	3.143	1.143	3.0	3.429	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	72	60	0.1666666666666666	0.1666666666666666	0.0555555555555555	0.0	0.0555555555555555	0.1111111111111111	0.3333333333333333	0.0555555555555555	0.0	0.0555555555555555	0.0	2.605583368544296	2.497145889731744	An essay written by a 47.0 years old white male, went to college, with an income of 14000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
4.167	6.375	Can you believe the Canadian government did something some terrible. I would never expect Canada to have something so bad on there record, especially given there reputation. Those families deserve justice and any living relatives deserve reparations from the government. This will at least be some justice.	disgust	1.0	4.0	1.0	19.0	40000.0	6.0	4.0	1.5	6.0	6.0	3.0	2.714	3.0	2.714	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	47	1421	0.1333333333333333	0.1333333333333333	0.1	0.1666666666666666	0.0333333333333333	0.1666666666666666	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.0	0.2857142857142857	2.751726545667964	2.5549778914011205	An essay written by a 19.0 years old white male, went to college, with an income of 40000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: trust, positive.							1
6.0	6.0	Awful news article. Us as a society need to do a better job of protecting and helping not only our planet, but the animals and mammals that surround it. The fact that almost 100 percent of the caimans are suspected to be dead is alarming and people should be more informed on such matters. The rate of extinction that these animals and mammals are going through on our planet is extremely alarming and I can not figure out why people aren't more concerned or even aware of the matter. We need to do a better job of protecting ALL living matter on this planet, not just ourselves.	fear	1.0	4.0	1.0	26.0	35000.0	7.0	7.0	4.0	4.0	7.0	5.0	1.143	3.571	4.714	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107	89	0.1666666666666666	0.0	0.0555555555555555	0.1666666666666666	0.1111111111111111	0.2777777777777778	0.1666666666666666	0.0555555555555555	0.0	0.0	0.0	2.854831722181132	2.85783810994379	An essay written by a 26.0 years old white male, went to college, with an income of 35000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							0
6.332999999999999	5.125	Humans think they control the world and everything in it. This wolf broke away from its pack searching for a mate and intended no harm, but yet, humans, empowered snipers to be exact, quickly put an end to the life of a living being -- for what? It's a shame to see that humans do not respect the lives of anything else on this planet.	disgust	1.0	5.0	1.0	31.0	80000.0	7.0	6.5	1.5	6.0	6.0	4.0	1.571	3.0	3.429	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	65	1469	0.1764705882352941	0.0	0.1176470588235294	0.1176470588235294	0.0	0.1764705882352941	0.1764705882352941	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.0714285714285714	3.009052157617571	2.778984810817825	An essay written by a 31.0 years old white male, with a two year associate degree, with an income of 80000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear, positive, negative.							1
4.5	5.625	"The whole ""police violence against blacks"" theme has been overplayed to manipulate people. The fact is that there really is a problem of police feeling justified in shooting people whenever they feel threatened, but this doesn't just happen to blacks. I can think of four cases off the top of my head where innocent unarmed white men were killed by police. One of them was the recent case where the guy who died was the victim of ""swatting"". He wasn't involved in an crime at all, but the police burst into his house with guns blazing and he died. And the cop won't be prosecuted. I hope that blacks who care about this issue will realize they are being manipulated and will join forces with others who don't want to live in a police state."	anger	1.0	7.0	1.0	47.0	54000.0	3.5	6.0	2.0	4.0	4.0	3.286	2.857	3.857	2.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	135	58	0.1875	0.078125	0.078125	0.1875	0.03125	0.171875	0.125	0.078125	0.015625	0.046875	0.1034482758620689	2.7913155017270053	2.886317950921229	An essay written by a 47.0 years old white male, postgradute or with a professional degree, with an income of 54000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: fear, trust.							0
5.0	4.75	there has been talks on how this is an agenda that is being pushed right now, just like the massive shootings right now. people are just killing innocent people no matter what the color of theyre skin is although people aare always going to find a way to make it a racial matter or discuss how its biased or how the person was a racist but the only one who knows that is the person who commited the act.	disgust	2.0	4.0	2.0	52.0	10000.0	7.0	7.0	7.0	6.0	5.5	4.2860000000000005	1.0	3.429	4.714	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	79	888	0.1428571428571428	0.1428571428571428	0.0	0.1428571428571428	0.0	0.1428571428571428	0.2857142857142857	0.1428571428571428	0.0	0.0	0.0	3.016818124312953	3.0127212367818377	An essay written by a 52.0 years old hispanic or latino female, went to college, with an income of 10000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							1
5.5	1.25	This guy that I just read about seriously cannot be trusted. He was going around acting like an apartment belonged to him when it did not in actuality. I wonder will he be punished sufficiently. I doubt it. He will probable just strike a deal and that will be the end of it. He needs to be publicly shamed.	disgust	2.0	6.0	6.0	37.0	50000.0	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	59	973	0.1176470588235294	0.1176470588235294	0.1176470588235294	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.1764705882352941	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.0909090909090909	2.434863254329933	2.5642796479486547	An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
4.0	4.0	This article I just read is incredibly intellectually dishonest. The notion that women were somehow exiled from talking points and inclusion in the Trump campaign is actually nauseating. This kind of narrative is truly what the modern liberal exists upon. It's disgusting. I'm not a Trump fan, but mark my words, this kind of crap will be the reason why he wins in 2020.	disgust	2.0	2.0	2.0	34.0	65000.0	6.0	6.0	3.5	6.0	6.0	4.0	2.714	4.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	64	1289	0.0434782608695652	0.1304347826086956	0.0	0.1304347826086956	0.0	0.217391304347826	0.217391304347826	0.0434782608695652	0.1304347826086956	0.0869565217391304	0.0	2.481230778757426	2.469761864406048	An essay written by a 34.0 years old hispanic or latino female, with a high school diploma, with an income of 65000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive, negative.							1
5.5	5.625	This article says that, A deeper look inside Wells Fargo's shameful vault — People my kids' age, who track their money by smartphone, wonder why garish competing bank branches still stud every shopping district in Philadelphia and the suburbs. Now we know: Behind the lollipops and the barred cages where the tellers sit, perverse incentives at many banks turn branches into, not just stores, but sweatshops, pushing products customers don't need and may not have ordered, thanks to admissions by Wells Fargo Bank, the dominant lender around Philadelphia, and veteran bankers. Facing outrage, Wells Fargo has belatedly stalled tens of millions of dollars in stock awards to two top executives after admitting it fired 5,300 low-paid workers over five years for opening phony accounts.	disgust	2.0	6.0	1.0	23.0	65000.0	5.5	4.0	4.5	4.0	4.5	3.429	3.429	3.857	3.429	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	124	215	0.0512820512820512	0.1025641025641025	0.1025641025641025	0.1794871794871795	0.0769230769230769	0.1282051282051282	0.1794871794871795	0.0256410256410256	0.1025641025641025	0.0512820512820512	0.0416666666666666	2.4151312201929303	2.583982302011855	An essay written by a 23.0 years old white female, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: trust, negative.							1
5.332999999999999	5.875	This is just more of the western world becoming cold and inhospitable. Britain and France are both implicated in the troubles in these countries from their years as colonialists. Turning their back on these people is a mark of shame for them. It's despicable to let these people live in squalor and then to call it a jungle, as if this is 'wild' is kind of sick. The wild would have more respect and be more amenable to these people.	disgust	2.0	7.0	1.0	55.0	10000.0	6.0	7.0	5.0	6.0	6.0	3.571	2.0	3.571	4.143	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	80	727	0.0833333333333333	0.0416666666666666	0.0416666666666666	0.0833333333333333	0.0416666666666666	0.125	0.25	0.125	0.125	0.0833333333333333	0.0625	2.911852159505176	2.859992354875565	An essay written by a 55.0 years old white female, postgradute or with a professional degree, with an income of 10000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
5.332999999999999	4.625	the eldest generation of russians aren't being treated properly and should have some sort of financial compensation.  they are living off very little per day financially and live in poor conditions.  after paying utilities, they barely have enough for food.  health care has also taken a turn for the worse because they can't afford to get proper health treatment due to the costs involved	sadness	1.0	4.0	1.0	33.0	50000.0	6.0	5.0	5.0	5.5	5.5	3.571	2.0	3.429	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64	4	0.125	0.0	0.0	0.125	0.0	0.375	0.125	0.125	0.0	0.125	0.0	3.1123900809457408	2.945490201619973	An essay written by a 33.0 years old white male, went to college, with an income of 50000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							0
5.5	1.875	This was terrible! I'm so glad that those guys got arrested. It's never okay to throw bottles at people, I don't care who you are or what the circumstances are. That poor kid almost died. I mean why? For nothing. Because of a stupid fan rivalry? What do you guys think? Agree or disagree? I can't see how you could take a different stance on it, but just for kicks and giggles. I mean I'm all for sports and stuff but if you get out of control and you hurt someone, that's on you. This is supposed to be fun. These games aren't supposed to be violent, and continued behavior along these lines could damage the reputation of the game, the fans, and the organization. I don't condone it at all and I don't think that you should either. So there you go, that's that. There you go. That's that. There.	disgust	1.0	6.0	1.0	28.0	65000.0	6.0	6.5	4.0	6.0	6.0	3.143	3.0	3.429	4.2860000000000005	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	151	998	0.1111111111111111	0.1666666666666666	0.0833333333333333	0.0277777777777777	0.0555555555555555	0.1111111111111111	0.1944444444444444	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0625	2.36629152728976	2.320272161627756	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
4.0	5.5	Here's an article about crazed person who murdered two unfortunate women overseas. Life is crazy. I can't imagine what the families are going through. Having to go to or being forced into sex work is bad enough, but for it to end like this is just sad. It feels like there's no place safe in this world to be a woman sometimes.	sadness	1.0	5.0	1.0	28.0	62000.0	4.0	6.0	3.5	5.5	4.0	3.714	2.4290000000000003	3.286	3.286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	62	35	0.1739130434782608	0.1304347826086956	0.0434782608695652	0.0869565217391304	0.0	0.0869565217391304	0.217391304347826	0.1304347826086956	0.0434782608695652	0.0869565217391304	0.0	2.672181514426452	2.7553927804180525	An essay written by a 28.0 years old white male, with a two year associate degree, with an income of 62000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							0
3.0	3.5	Overall the problem here seems to be that overuse of resources in a certain area needs to be stopped. Simply pumping more water isn't the issue and perhaps the fact that too many people are trying to use that water source should be something that's looked into. There should also be some sort of testing and filtering system put into place to protect the people.	anger	2.0	6.0	1.0	45.0	30000.0	4.5	5.5	2.5	5.5	5.5	3.571	2.143	4.143	4.428999999999999	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	65	79	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.1111111111111111	0.0	2.781809095659292	2.7405276461087014	An essay written by a 45.0 years old white female, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: trust.							0
3.0	3.75	I cant believe how some countries treat criminals. I agree that they should be punished and face consequences but beating them to death is definitely excessive especially when the crime is not that bad. I'm not sure how that helps the crime rates and I definitely dont think we should consider that method where we come from.	disgust	1.0	6.0	1.0	23.0	42000.0	4.0	3.5	4.0	5.0	3.5	3.286	3.143	2.857	3.714	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	57	197	0.1351351351351351	0.1891891891891892	0.081081081081081	0.027027027027027	0.054054054054054	0.054054054054054	0.1891891891891892	0.1351351351351351	0.1081081081081081	0.027027027027027	0.1	2.739509963390768	2.9043705880434194	An essay written by a 23.0 years old white male, with a four year bachelor's degree, with an income of 42000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, negative.							1
3.167	5.875	The thought of such conditions in the slaughtering of chickens is very disturbing. I am by no means a vegetarian, and enjoy eating chicken a great deal. However, the thought of torturing a chicken for slaughter turns my stomach. There needs to be an ethical solution to the slaughtering of all animals, not just chicken. And I believe a universal approach that is easily controlled and monitored would be ideal, but most likely not cost efficient.	disgust	2.0	6.0	1.0	26.0	47000.0	6.0	5.5	1.5	7.0	6.5	4.0	1.714	4.2860000000000005	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	76	1410	0.1578947368421052	0.0789473684210526	0.131578947368421	0.0789473684210526	0.1052631578947368	0.131578947368421	0.0789473684210526	0.0789473684210526	0.1052631578947368	0.0526315789473684	0.0588235294117647	2.883259260990456	2.922690528251083	An essay written by a 26.0 years old white female, with a four year bachelor's degree, with an income of 47000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							1
2.5	2.875	I can't believe having to go through that.  It's shocking that in a fairly developed world this is still going on.  What's even more shocking is that it sounds like this is probably fairly common in the area.  For the police and authorities to clearly not care about it suggests that it is considered to be a non issue.	disgust	1.0	5.0	1.0	31.0	82000.0	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	59	2107	0.1428571428571428	0.0	0.0	0.4285714285714285	0.0	0.4285714285714285	0.0	0.0	0.0	0.0	0.0	2.48575680816104	2.474369683918657	An essay written by a 31.0 years old white male, with a two year associate degree, with an income of 82000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: trust, positive.							1
2.667	2.625	I don't necessarily agree with this stance, as I feel Trump can help our country move forth and improve economically. While Trump wasn't my ideal President, he was the much better choice over Clinton. So, in my opinion, he was the better candidate. I feel like Obama was a joke as a President, and what did he really do during his 8 years of Presidency that he will be remembered for? ObamaCare? That isn't a positive in my opinion. So, I can't say that I really think Moore and I are on the same page, and we have a difference of opinions.	anger	2.0	2.0	1.0	40.0	85000.0	6.0	6.0	5.5	6.0	6.0	3.714	3.571	3.429	3.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	102	97	0.0	0.0	0.125	0.125	0.0	0.5	0.125	0.0	0.0	0.125	0.0833333333333333	2.293436679116631	2.113060516619183	An essay written by a 40.0 years old white female, with a high school diploma, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							0
4.667	5.25	I found this article and thought you might be interested in it. This is so sad and disgusting. Gun violence really must be stopped in this country and it's hurting innocent people and even unborn people around this country. I think there might be a die in we can participate in happening this week if you can come.	disgust	2.0	5.0	3.0	24.0	20000.0	3.5	6.0	1.0	4.0	2.0	2.4290000000000003	3.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	58	972	0.16	0.12	0.04	0.08	0.0	0.12	0.2	0.16	0.08	0.04	0.0	3.012306548889208	3.074608679395097	An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
2.833	7.0	Wow - this is so so horrible! I can't even begin to understand why Syria would attack its own citizens, and why would Russia support them in doing so? This is a sick regime and I am glad that America and its allies are interfering. The fact that they are denying doing it is truly messed up. I hope these poor children who survived are able to get the healthcare they so desperately deserved. Could you guys imagine if this was happening here??	disgust	2.0	5.0	1.0	22.0	40000.0	6.0	6.0	3.5	6.5	6.0	3.429	3.143	3.714	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	83	521	0.0909090909090909	0.0909090909090909	0.1363636363636363	0.0909090909090909	0.0454545454545454	0.1363636363636363	0.1818181818181818	0.0454545454545454	0.0909090909090909	0.0909090909090909	0.2	2.9038685158480497	2.9107978232499367	An essay written by a 22.0 years old white female, with a two year associate degree, with an income of 40000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
4.833	4.75	"After reading an article about the fraud happened years ago, I am now traumatized with easily trusting people. It is indeed a nightmare for all the victims to be involved in this kind of problem. It is a challenge to trust people again and invest your money on something. It is always good to know your rights before giving away the so called ""trust""."	disgust	1.0	6.0	1.0	32.0	10000.0	5.5	5.5	6.5	5.5	5.5	3.429	4.0	2.857	3.286	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	64	723	0.1071428571428571	0.1071428571428571	0.0714285714285714	0.1785714285714285	0.0714285714285714	0.1785714285714285	0.1428571428571428	0.0357142857142857	0.0	0.1071428571428571	0.0769230769230769	2.8984931539522765	2.826151161224474	An essay written by a 32.0 years old white male, with a four year bachelor's degree, with an income of 10000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: trust, positive.							1
