empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
1.0	1.5	"While i am sympathetic to the students of New Delh who are sick of breathing in the pollution,i don't see how they could possibly expect the government to ""do something"" in a manner and time frame that they seem to be looking for. just how fast do they think this problem can be fixed? it will be a huge undertaking and the students need to understand this.they should do weekly protest in the long term instead of wasting time and doing one ""long protest""."	anger	1.0	2.0	1.0	30.0	55000.0	6.5	5.0	5.0	6.0	7.0	3.286	1.286	2.714	3.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	84	1516	0.1379310344827586	0.0	0.2068965517241379	0.1034482758620689	0.0344827586206896	0.0689655172413793	0.1724137931034483	0.1379310344827586	0.1034482758620689	0.0344827586206896	0.0	2.8903585688038294	2.8862965179126694	An essay written by a 30.0 years old white male, with a high school diploma, with an income of 55000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anticipation.							1
1.0	7.0	We need to destroy the system that allows these things to happen. Capitalism that reinforces these disgusting habits must be destroyed utterly and the Christian religion should be wiped out in its entirety. There is no excuse for this kind of repulsive behavior that drives people to abuse these children.	anger	2.0	4.0	1.0	25.0	4000.0	1.0	3.5	1.5	4.0	1.0	3.0	4.857	4.2860000000000005	4.2860000000000005	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	50	589	0.15	0.15	0.05	0.15	0.0	0.05	0.2	0.1	0.1	0.05	0.0	2.7725242671172072	3.125758156415091	An essay written by a 25.0 years old white female, went to college, with an income of 4000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
4.0	6.375	"This ticks me off for two reasons: One, that we've messed up the Australian ecosystem so badly, and two, that people are going to read it and say ""Oh, no, it wasn't climate change at all, so we don't have to do anything to fix it."" Either way, it was man-made problems that did this little guy in. I wish they would blame it thoroughly on climate change, so people would maybe be spurred to do something. Instead, right now they'll say ""Oh, it wasn't *really* climate change,"" and when a more clear-cut extinction happens, they'll point back to this and say ""Well, it's been going on for a long time now, nothing we can do."" Christ."	anger	2.0	6.0	1.0	59.0	25500.0	4.0	6.0	2.5	5.0	4.5	3.571	2.714	4.714	4.143	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	117	1284	0.3	0.1	0.2	0.0	0.0	0.0	0.2	0.1	0.1	0.0	0.0	2.443917029429924	2.4250267531457554	An essay written by a 59.0 years old white female, with a four year bachelor's degree, with an income of 25500.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							1
2.833	5.375	"Ugh - can you believe this story? First - why not just go to the doctor? Don't be shy, it's your dick we're talking about. Then, why insert a chopstick SO FAR THAT YOU COULDN""T GET IT OUT. Holy crap, that sounds awful. I am totally shocked to read this and can only imagine the pain - but then again, he did bring it upon himself."	anger	1.0	5.0	1.0	36.0	96000.0	4.5	5.0	4.0	4.5	5.5	3.429	2.571	3.286	3.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	66	507	0.1666666666666666	0.0833333333333333	0.0	0.0833333333333333	0.0	0.0833333333333333	0.25	0.1666666666666666	0.1666666666666666	0.0	0.0	2.255737052611884	2.3361007123439808	An essay written by a 36.0 years old white male, with a two year associate degree, with an income of 96000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
5.833333333333333	5.875	Troops killed in Afghanistan always angers because we should no longer be there in the first place. The fact that we are still there says a lot about us as a country. We need to realize that we have no business there anymore and get out. I don't know why we try to be the world police when it clearly does us no good in the long run.	anger	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	68	1602	0.1	0.0	0.2	0.3	0.1	0.2	0.0	0.0	0.0	0.1	0.1428571428571428	2.70204069560482	2.5999895819601586	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: trust.							1
5.832999999999999	7.0	Climate change is extremely worrisome. And it is getting worse and worse every year. Something has to be done about it, and I think it starts with getting rid of corporate contributions to politicians and getting rid of lobbying. The world is dying and I think that needs to be clearly communicated to as many people as possible. Too many CEO's are thinking about their own profits. The system needs to limit their power and start focusing on the health of the species and the planet instead.	fear	1.0	6.0	5.0	36.0	50000.0	1.5	5.0	1.0	4.5	5.0	3.714	2.714	4.2860000000000005	4.143	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87	31	0.2857142857142857	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0	0.0	0.2142857142857142	0.2142857142857142	0.0714285714285714	0.0	0.0	2.9046020323054087	2.814765039802998	An essay written by a 36.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							0
1.0	2.0	"I don't understand why we now try to fight wars without civilian casualities.  War is inherently ugly.  It's inherently dirty.  You can't fight it ""nice.""  You don't do that unless you don't want to win.  You fight ugly and you fight hard.  We didn't win World War 2 by playing nice.  We nuked Japan twice.  We leveled Germany.  Civilians are targets, too.  These Yemeni allowed a rebel group backed by iran to take over and are now causing threats to Saudi Arabia.  The Saudis shouldn't have to protect Yemeni citizens at the expense of their own citizens.  They should fight as hard and destructively as they want.  Fight to win the war, not to not ruffle feathers.  Idiocy."	anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	118	1600	0.25	0.2142857142857142	0.0	0.0	0.0	0.0357142857142857	0.3928571428571428	0.0	0.1071428571428571	0.0	0.0	2.38134122015342	2.2591825597837403	An essay written by a 41.0 years old white male, with a four year bachelor's degree, with an income of 28000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							1
1.0	6.0	Like I have said before and will say it till I am blue in the face. I hate Donald Trump. He is not progressing the United States of America forward. He says his new slogan is Keep America Great, well, buddy, you got to make it great in the first place. He is one racist, misogynistic, egotistical liar and cannot wait till he leave, however way.	anger	2.0	4.0	2.0	34.0	25000.0	5.0	5.0	1.0	6.0	5.5	4.571000000000001	1.714	4.857	4.571000000000001	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	66	1176	0.05	0.05	0.1	0.05	0.05	0.1	0.25	0.15	0.15	0.05	0.0	2.30275488905283	2.468906824939604	An essay written by a 34.0 years old hispanic or latino female, went to college, with an income of 25000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
6.167000000000001	6.25	Hi can you believe this? We have to be very careful with this. You never know what kind of damage you can receive in your eyes from having these infections. I would never want to this to happen to me or my daughter. I will have to really take care of my our lenses from now and on to prevent any damage.	fear	1.0	4.0	2.0	30.0	19000.0	7.0	7.0	4.0	7.0	7.0	3.857	1.714	4.0	4.714	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62	105	0.0625	0.125	0.0625	0.0625	0.0	0.1875	0.125	0.125	0.125	0.125	0.0	3.061255819946334	2.907692217693508	An essay written by a 30.0 years old hispanic or latino male, went to college, with an income of 19000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							0
2.333	1.375	Ya know a lot of people hate the Jews. Yet we both know lots of Jews and I like most of them. To me it doesn't really matter as I never even thought about someone being a Jew until I got older. People are people. Jews are smart. Jews have always been smart at least for generations. Smart people make money and are good at business. Just the way it goes. Jew, Jew Jew, I'm sick of all of the Jew hate. OTOH people have a legitimate concern to fear that Trump being elected will cause problems like WW2 did. After all Jews tend to be Republican and likely donated a ton of money to Trump and they are more powerful today than they ever were. Still whatever, it doesn't affect us.	anger	1.0	6.0	1.0	61.0	18000.0	6.5	5.5	5.5	5.5	5.5	3.286	1.571	3.143	3.143	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	132	1372	0.0952380952380952	0.1428571428571428	0.119047619047619	0.0952380952380952	0.0714285714285714	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.1111111111111111	2.2972275857339386	2.161147346643938	An essay written by a 61.0 years old white male, with a four year bachelor's degree, with an income of 18000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger.							1
4.0	1.0	France plans to shut down the jungle as they call it. This was where they kept illegal immigrants trying to make their way to Britain. I certainly feel for anyone looking for a better life and at times wish all countries had open borders as this one isn't so great at times but we do have laws and many immigrants enter other countries legally and I think there needs to be some sort of controls that make the process fair to legal citizens. I feel for the immigrants but it's hard to support their actions when they could also do so legally as opposed to sneaking in by way of hiding in trucks.	anger	1.0	6.0	1.0	50.0	65000.0	7.0	6.5	5.5	7.0	7.0	5.0	1.0	1.286	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	113	1311	0.2941176470588235	0.1176470588235294	0.0588235294117647	0.1176470588235294	0.0	0.1176470588235294	0.1764705882352941	0.0588235294117647	0.0588235294117647	0.0	0.0	2.876280292473888	2.819033344984282	An essay written by a 50.0 years old white male, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.							1
3.5	3.875	Hey can you believe the crazy weather we've been having during the past few summers? It's getting really ridiculous and out of hand. They temperatures have been crazy and the flooding is really messing with people's lives. We really should be paying more attention to it and need to come up with some solutions fast.	anger	1.0	6.0	5.0	28.0	45000.0	5.5	5.0	2.0	6.5	6.0	4.2860000000000005	1.429	2.857	3.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55	685	0.1666666666666666	0.25	0.0	0.0	0.0	0.0833333333333333	0.25	0.1666666666666666	0.0833333333333333	0.0	0.0	2.817071855653637	2.771193162977136	An essay written by a 28.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 45000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, negative.							1
1.0	1.0	KKK is filled with losers. Not sure why they get any attention. Actually, I know exactly why they get attention. It makes Trump look bad. Since that is the goal of the media, they will not pass this chance up. KKK has been irrelevant for decades. This is still the case. Media can make them look relevant, but they are not.	anger	1.0	6.0	1.0	39.0	30000.0	6.0	4.0	4.0	5.5	6.0	4.0	2.143	3.571	3.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	61	162	0.1428571428571428	0.0714285714285714	0.0	0.0714285714285714	0.0714285714285714	0.2142857142857142	0.2142857142857142	0.1428571428571428	0.0714285714285714	0.0	0.0	2.4019269045483607	2.263816686311233	An essay written by a 39.0 years old white male, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive, negative.							1
5.0	7.0	Every time I hear something about ISIS, I can't help but think about the role the US played in its creation and the horrors that have come from the vacuum of power in the region. I'm thankful to be American when I read something like this, but also ashamed at the same time in who we've chosen to represent us, not just now, but over the past 30 years.	sadness	1.0	5.0	1.0	28.0	62000.0	4.0	6.0	3.5	5.5	4.0	3.714	2.4290000000000003	3.286	3.286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69	37	0.0909090909090909	0.0	0.1818181818181818	0.0	0.0	0.1818181818181818	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0909090909090909	0.0	2.3810870567601743	2.2839022905098907	An essay written by a 28.0 years old white male, with a two year associate degree, with an income of 62000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive, negative, sadness, anticipation.							0
1.3330000000000002	3.0	While the article seems to be slightly sympathetic to the inmates, I say no way. I don't particularly care what happens to most prisoners, let alone the violent ones that attack each other and guards. There is no reason why any guard should ever have to put themselves in danger. These aren't people, these are violent animals, and the guards should be protected. They aren't the ones being punished for what is likely a severe wrongdoing. Restraints, solitary, whatever it takes, I don't feel one tiny twinge of sadness. And lawsuits? Don't even get me started on that one!	anger	1.0	4.0	1.0	50.0	96000.0	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	99	1155	0.1794871794871795	0.1282051282051282	0.0256410256410256	0.1025641025641025	0.0512820512820512	0.0769230769230769	0.1794871794871795	0.1282051282051282	0.1025641025641025	0.0256410256410256	0.0	2.5184639811236527	2.6646275141279308	An essay written by a 50.0 years old white male, went to college, with an income of 96000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: fear, negative.							1
4.833	1.25	The first article never appeared, there was only a generic place holders and nothing to write about. I answered questions about my emotions based on how I feel right now and I'm writing this to explain that the article wasn't there. I hope that the following articles will appear and I'll be able to finish this survey as intended.	neutral	2.0	6.0	1.0	45.0	30000.0	4.5	5.5	2.5	5.5	5.5	3.571	2.143	4.143	4.428999999999999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	59	75	0.0	0.0	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111	0.0833333333333333	2.623526913373296	2.2488024922805816	An essay written by a 45.0 years old white female, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							0
5.0	4.25	It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. Children passing out in the streets simply because they have no food to eat is heartbreaking. No one should have to suffer simply because they can't afford food. There needs to be another option.	sadness	2.0	6.0	1.0	25.0	75000.0	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64	14	0.0	0.0	0.0	0.2	0.0	0.4	0.1333333333333333	0.0	0.0666666666666666	0.2	0.0	2.8384798246330862	2.8852451856284387	An essay written by a 25.0 years old white female, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							0
6.0	3.375	So they are trying to expand a runway at Heathrow airport in London which will destroy over 700 peoples homes. This is just crazy to me and I hope that it never actually happens and that the people who live there can fight it. It just seems to me that this is just another case of government over reach. These politicians are probably going to benefit financially somehow from this deal . It is the only explanation that makes any sense to me. Why else would you destroy a whole community?	anger	1.0	3.0	1.0	33.0	58000.0	6.0	5.0	2.5	7.0	7.0	3.143	2.4290000000000003	3.0	3.857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	91	622	0.1538461538461538	0.0769230769230769	0.1153846153846153	0.0769230769230769	0.0769230769230769	0.1923076923076923	0.1538461538461538	0.0769230769230769	0.0	0.0769230769230769	0.1538461538461538	2.7802581244768207	2.7415234609295527	An essay written by a 33.0 years old white male, went to a technical/vocational school, with an income of 58000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							1
5.332999999999999	1.5	I read an article about all of these protests that have been happening. A guy in Portland who was Protesting Trump was shot but he is going to be okay. Of course the cops are acting like the protesters are the problem. These protests are going on all over the country and it is pretty moving to see all of these people stand up for what they believe in. I can't believe this orange bufoon was elected to be our President. What were people thinking when they voted for him? Did they believe he was going to unite the country and be some great leader?	anger	1.0	3.0	1.0	33.0	58000.0	6.5	5.5	5.0	6.5	6.5	3.714	2.286	3.286	4.571000000000001	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	105	1531	0.1428571428571428	0.0714285714285714	0.0714285714285714	0.1428571428571428	0.0714285714285714	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.0	0.0714285714285714	0.0666666666666666	2.5478403757923864	2.5112704113728763	An essay written by a 33.0 years old white male, went to a technical/vocational school, with an income of 58000.0$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay are: fear, trust, positive, negative, sadness.							1
5.5	4.875	The artical also Trump campaign was unprecedented in its dishonesty; the fact that the lies didn’t exact a political price, that they even resonated with a large bloc of voters, doesn’t make them any less false. No, our inner cities aren’t war zones with record crime. No, we aren’t the highest-taxed nation in the world. No, climate change isn’t a hoax promoted by the Chinese. So if you’re tempted to concede that the alt-right’s vision of the world might have some truth to it, don’t. Lies are lies, no matter how much power backs them up. And once we’re talking about intellectual honesty,	anger	1.0	6.0	1.0	29.0	65000.0	4.0	3.0	3.5	3.5	3.5	3.286	3.857	3.286	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	103	870	0.0833333333333333	0.0833333333333333	0.0416666666666666	0.2083333333333333	0.0833333333333333	0.2083333333333333	0.1666666666666666	0.0416666666666666	0.0833333333333333	0.0	0.0	2.955895158676257	2.7609604004242074	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 65000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: trust, positive.							1
3.167	3.5	Felt bad reading the article because tons of people are losing basically their lives. The wild fires are destroying their farm, things, and even their animals. Without all of those things they cant have a proper living through buying and selling crops or animals. I hope we can donate to an organization nor something to help them	sadness	1.0	6.0	5.0	25.0	45000.0	4.0	5.5	3.5	5.0	6.0	3.857	3.286	2.857	3.143	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	57	28	0.074074074074074	0.1111111111111111	0.1111111111111111	0.074074074074074	0.1111111111111111	0.1481481481481481	0.1481481481481481	0.1111111111111111	0.037037037037037	0.074074074074074	0.0769230769230769	3.221980060188468	2.945100040960048	An essay written by a 25.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 45000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive, negative.							0
1.0	7.0	Hello there. I just read this story about a cop who killed a totally unarmed black man and I think it is disgusting. The police has been very biased against blacks lately and this is just another example of how bad things have gotten. I think this cop needs to be sentenced severely so that all other cops can also refrain from doing the same	anger	1.0	7.0	3.0	30.0	145000.0	6.5	5.0	6.5	7.0	7.0	4.571000000000001	2.714	3.857	4.428999999999999	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	65	1190	0.2631578947368421	0.1052631578947368	0.0	0.1578947368421052	0.0	0.0526315789473684	0.2105263157894736	0.1052631578947368	0.1052631578947368	0.0	0.0	2.843863883345227	3.084498049642351	An essay written by a 30.0 years old black or african american male, postgradute or with a professional degree, with an income of 145000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							1
