empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
1.0	6.75	Why would people go to Norway to mess with the polar bears? I do not understand what people are thinking sometimes. I wish people would just leave the polar bears and other animals alone for they can live their life just as people live their life. I hope one day the population of polar bears comes back up to normal.	hope	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	60	2095	0.0	0.0	0.0909090909090909	0.0909090909090909	0.1818181818181818	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0666666666666666	3.199240072004511	2.972294372178639	An essay written by a 37.0 years old black or african american male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: surprise, positive, negative.							1
6.0	5.875	Being a woman myself i find this article very troubling. With all the movements and awareness and activisim for women in america we should be number one in all gender equality categories. I think less women are working or making it to senior positions because in todays society alot of women are shamed for working to hard and not having children. It's also apparent its still a man world with women on average making 50 percent less then men so there is not much motivation to go higher. I think with more focus on girls and stem learning our next generation of women will feel very empowered in math science and technology a place alot of women lack it. The future deinitly gives me hope for my gender to succeed.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	130	2093	0.0	0.0	0.1052631578947368	0.1578947368421052	0.1052631578947368	0.4210526315789473	0.0526315789473684	0.0	0.0	0.1578947368421052	0.0434782608695652	2.9105654631253968	2.8291657661711667	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
1.0	1.0	I read an article about Typhoon Meranti. The article said the storm passed by Taiwan without actually hitting the island, which I suppose was a good thing, because evidently there was another storm in 2009, Typhone Morakot, that killed a bunch of people and did billions of dollars of damage. I'm glad I don't live somewhere where there's any inclement weather like that, it must be miserable to live on an island where it's hot and crowded.	neutral	1.0	4.0	1.0	34.0	55000.0	7.0	1.5	1.0	4.0	7.0	1.286	1.0	1.0	1.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	77	53	0.0	0.2272727272727272	0.0909090909090909	0.0454545454545454	0.0454545454545454	0.0909090909090909	0.2272727272727272	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.1333333333333333	2.376774620047966	2.227403531246315	An essay written by a 34.0 years old white male, went to college, with an income of 55000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, negative.							0
5.833333333333333	5.75	I just read an article about the islamaphobia resulting from the election of Donald Trump. The man has lowered the bar so far and affected our country so negatively for years to come due to his voracious appetite for appointing judges. I sincerely hope that more people will pay attention to the corruption and need for a radical restructuring of American politics due to his administration.	hope	1.0	4.0	1.0	29.0	39000.0	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	66	2098	0.0	0.0769230769230769	0.1538461538461538	0.1538461538461538	0.0769230769230769	0.2307692307692307	0.0769230769230769	0.0	0.0769230769230769	0.1538461538461538	0.0625	2.609287298605506	2.4478172117701926	An essay written by a 29.0 years old white male, went to college, with an income of 39000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
4.667	4.0	Man veterans need more help. This article talks about how a lot of Americans have problems, especially vets, with sleeping. I can imagine that this sleeping problem can carry over into so many other areas of their lives like at work and their interpersonal relationships. Even thought they weren't able to establish a specific link their has to be a link between PTSD and problems with sleeping given the huge consequences of PTSD.	neutral	1.0	6.0	1.0	25.0	50000.0	4.0	5.0	3.5	4.5	4.0	2.857	2.143	3.714	3.571	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	73	157	0.2	0.0	0.2	0.2	0.0	0.0	0.2	0.2	0.0	0.0	0.0	3.0019764421973787	2.653616799334816	An essay written by a 25.0 years old white male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear, trust, negative, sadness, anticipation.							0
1.0	1.0	You know how you were having trouble sleeping? Here, read about people who have tinnitus - it'll put you to sleep. I feel like more should be done to help the seven percent who say their tinnitus is a big problem for them, though. That's the same as any other psychiatric complaint, right? If it's affecting your life so that you can't function normally, there should be some kind of help for you	neutral	2.0	4.0	1.0	38.0	20000.0	3.0	6.5	1.0	6.0	1.5	4.428999999999999	4.0	4.857	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	73	48	0.125	0.125	0.0	0.125	0.0	0.125	0.25	0.125	0.0	0.125	0.0	2.8229217238406785	2.588291590882332	An essay written by a 38.0 years old white female, went to college, with an income of 20000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: negative.							0
1.6666666666666667	1.0	Upon perusing the article, it is truly commendable that the band members managed to spare some moments to pay their respects to the individuals who tragically lost their lives in the assault. Additionally, I strongly believe that these incidents have become distressingly frequent and are regrettably becoming a part of our everyday lives. It is imperative that we intensify our efforts in averting such attacks and shift our focus towards honoring the victims rather than glorifying the perpetrators.	hope	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	78	2251	0.0625	0.0625	0.0625	0.1875	0.0	0.3125	0.125	0.0625	0.0	0.125	0.0	2.896734833027808	2.830628185497696	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
6.0	6.0	I find articles like this incredibly relatable. It truly emphasizes the importance of safeguarding and closely monitoring older individuals, as this type of situation is unfortunately quite common. Many seniors endure the challenges of dementia, leaving them disoriented and highly susceptible to getting lost. The mere thought of this happening to my own parent or grandparent fills me with profound sorrow. Imagining them wandering aimlessly, without a coat, feeling cold and terrified, is truly heartbreaking. I feel an immense sense of gratitude towards the officers who found her before any unfortunate incidents occurred. My sincerest wish is for her to be swiftly reunited with her family, and for effective preventive measures to be established, ensuring that such incidents never happen again. Perhaps, given the circumstances, the family might consider seeking additional support, such as a group home, to provide the necessary care and assistance.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	144	2246	0.0697674418604651	0.0232558139534883	0.0930232558139534	0.0930232558139534	0.0232558139534883	0.2558139534883721	0.1860465116279069	0.1395348837209302	0.0232558139534883	0.0930232558139534	0.0714285714285714	3.054081726553815	2.873029219740168	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
3.167	5.0	the person that rented out the appartment i feel was in the wrong doing because they didnt own the place so when the damages came it he wasnt able to fix the problems making it the owners problem which led to them finding out and having to file the law suite for 20k to get there money back so it was a messy situtation	neutral	1.0	4.0	1.0	30.0	55000.0	4.5	3.5	4.0	3.5	5.5	3.286	3.0	3.0	2.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	64	135	0.0666666666666666	0.0666666666666666	0.0666666666666666	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.2666666666666666	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.0	3.0036154202103886	2.748063640478739	An essay written by a 30.0 years old white male, went to college, with an income of 55000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							0
2.333	3.125	middle east is fucked up, I've honestly never heard of a middle east country such as Afganistan deporting people, the mention of it just sound funny, who the heck would want to stay in that shit hole country that has been infested with terrorists and child rapists? Perhaps those refugees are out of choice, honestly they should come to a better country such as U.S. or U.K, even though those 2 countries have their own policies regarding immigration, but I think they're quite tolerate to people from war torn countries	anger	1.0	6.0	5.0	24.0	45000.0	4.5	3.0	4.5	4.5	4.5	2.4290000000000003	2.857	2.714	2.4290000000000003	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	90	5	0.0769230769230769	0.1538461538461538	0.0769230769230769	0.0	0.0	0.1538461538461538	0.3076923076923077	0.0769230769230769	0.0769230769230769	0.0769230769230769	0.0	2.701422763939612	2.6867837019241234	An essay written by a 24.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 45000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							0
3.167	3.375	It's too bad that we are still in the middle east.  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us.  The longer we are there the easier we make it for them to inflict damage to our troops.  It must not be easy for them to be there away from their families.	joy	1.0	6.0	5.0	43.0	50000.0	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	69	20	0.1578947368421052	0.2105263157894736	0.0	0.0	0.0	0.0526315789473684	0.2105263157894736	0.2105263157894736	0.1578947368421052	0.0	0.0	3.028100562731211	2.9121965973624406	An essay written by a 43.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, negative, sadness.							0
6.0	6.0	There were numerous aspects of this article that deeply troubled me. I cannot fathom experiencing what this girl went through because I would never expect my parents to subject me to such circumstances. It's astonishing that they have been released from jail, as they appear to pose a significant threat to society by perpetrating such acts against their own child. It is my fervent hope that these individuals never come into contact with another innocent child. As parents, our primary duty is to safeguard our children, and this girl can never reclaim her lost childhood. It is difficult to comprehend how she could ever trust others or lead a normal life after enduring such trauma. Her mental state must be profoundly affected, and I genuinely wish for her to receive the necessary support.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	133	2254	0.081081081081081	0.027027027027027	0.1081081081081081	0.1351351351351351	0.054054054054054	0.2972972972972973	0.1351351351351351	0.054054054054054	0.0	0.1081081081081081	0.0384615384615384	3.1123587064547973	3.09501349531376	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
4.667	5.375	The fact that human beings are abusing the planet and each other is evident in this article. It is enough to get you depressed, read this so you can get an idea of how pollution affects third wolrd countries. Instead of going after industries (probably all American) with fines, they rather close schools because of the pollution and smog. Their health is being affected and not only that, the enviroment is being completely abused.	sadness	2.0	5.0	2.0	41.0	60000.0	6.5	6.0	2.0	6.0	3.5	4.714	3.571	2.0	4.571000000000001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	74	41	0.0833333333333333	0.0833333333333333	0.0	0.1666666666666666	0.0	0.1666666666666666	0.25	0.0833333333333333	0.1666666666666666	0.0	0.0	3.0053268659104684	2.9513831287001744	An essay written by a 41.0 years old hispanic or latino female, with a two year associate degree, with an income of 60000.0$.	The essay expresses medium empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							0
1.0	1.0	So, I had to read an article about somebody named Kylie Jenner, and evidently she has some sort of makeup line or something. Anyway, evidently she must be popular for some reason, because people are making counterfeit cosmetics and selling them as her brand. She put out some message about how you should only buy direct from her website. I guess a sucker is born every minute.	neutral	1.0	4.0	1.0	34.0	55000.0	7.0	1.5	1.0	4.0	7.0	1.286	1.0	1.0	1.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	67	52	0.0	0.25	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	2.722446198845292	2.6114654519014864	An essay written by a 34.0 years old white male, went to college, with an income of 55000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, surprise, positive, negative.							0
5.332999999999999	4.625	the eldest generation of russians aren't being treated properly and should have some sort of financial compensation.  they are living off very little per day financially and live in poor conditions.  after paying utilities, they barely have enough for food.  health care has also taken a turn for the worse because they can't afford to get proper health treatment due to the costs involved	sadness	1.0	4.0	1.0	33.0	50000.0	6.0	5.0	5.0	5.5	5.5	3.571	2.0	3.429	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64	4	0.125	0.0	0.0	0.125	0.0	0.375	0.125	0.125	0.0	0.125	0.0	3.1123900809457408	2.945490201619973	An essay written by a 33.0 years old white male, went to college, with an income of 50000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							0
1.0	4.125	This is a crazy story with so many facets to it, omg. I mean on one hand, I don't support an eye for an eye. I don't support the death penalty and I don't support blinding someone. BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. ALSO, he blinded a FOUR YEAR OLD GIRL. What the fuck is wrong with this guy. So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done.	anger	2.0	6.0	1.0	31.0	32000.0	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	107	16	0.1666666666666666	0.1666666666666666	0.0416666666666666	0.0833333333333333	0.0416666666666666	0.0416666666666666	0.25	0.1666666666666666	0.0416666666666666	0.0	0.0	2.5752982542087293	2.4785911464183514	An essay written by a 31.0 years old white female, with a four year bachelor's degree, with an income of 32000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							0
1.0	5.375	I am so bothered and upset about the elementary school teacher that was charged with child pornography.  I cannot believe a trusted individual would commit such a heinous crime involving children!  This infuriates me to my core that someone could hurt innocent children this way!  Does this make you just as mad?  I really feel for those parents of the children involved and hope that it does not do permanent damage to all those sweet babies!	anger	2.0	6.0	1.0	46.0	100000.0	5.5	5.0	5.0	6.0	6.0	3.0	1.857	3.143	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	76	101	0.05	0.125	0.075	0.125	0.05	0.15	0.175	0.1	0.075	0.075	0.125	3.049459289061521	3.2174129573305383	An essay written by a 46.0 years old white female, with a four year bachelor's degree, with an income of 100000.0$.	The essay expresses low empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							0
4.0	3.875	Reading about issues happening across the world seems foreign, but just think: any trouble anywhere in the world, the US is usually involved. I think any conflict and abuses of power in any nation in the world, especially in the middle east, can spell disaster for the people in the US. We can't really ignore issues that happen far away because ultimately as a nation, we will have to face the consequences, either by sending our troops or  any other effects.	sadness	2.0	5.0	2.0	41.0	60000.0	6.5	6.0	2.0	6.0	3.5	4.714	3.571	2.0	4.571000000000001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	81	44	0.1176470588235294	0.1176470588235294	0.1176470588235294	0.1176470588235294	0.0588235294117647	0.0588235294117647	0.2352941176470588	0.1176470588235294	0.0588235294117647	0.0	0.0833333333333333	2.51888015678584	2.499289970764298	An essay written by a 41.0 years old hispanic or latino female, with a two year associate degree, with an income of 60000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							0
2.5	3.0	I know this article is super wordy, but it is an interesting read, if you have a chance ad you are bored, make sure you read it. It is about how Democrats will move forward in the next few years to get legoslation moving. It has been hard with Trump in the White House for the whole country, but imagine being a democrat right now trying to push legislation that your constituents are asking about? What a time to be alive! We should all just try to make the country a lot better right now!	joy	2.0	5.0	2.0	41.0	60000.0	6.5	6.0	2.0	6.0	3.5	4.714	3.571	2.0	4.571000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	95	43	0.0	0.0	0.25	0.125	0.125	0.375	0.0	0.0	0.0	0.125	0.0	2.737038964666429	2.60588275340506	An essay written by a 41.0 years old hispanic or latino female, with a two year associate degree, with an income of 60000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							0
5.0	7.0	Every time I hear something about ISIS, I can't help but think about the role the US played in its creation and the horrors that have come from the vacuum of power in the region. I'm thankful to be American when I read something like this, but also ashamed at the same time in who we've chosen to represent us, not just now, but over the past 30 years.	sadness	1.0	5.0	1.0	28.0	62000.0	4.0	6.0	3.5	5.5	4.0	3.714	2.4290000000000003	3.286	3.286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69	37	0.0909090909090909	0.0	0.1818181818181818	0.0	0.0	0.1818181818181818	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0909090909090909	0.0	2.3810870567601743	2.2839022905098907	An essay written by a 28.0 years old white male, with a two year associate degree, with an income of 62000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive, negative, sadness, anticipation.							0
5.5	6.0	Tensing was later fired. Tensing, 26, testified he feared he was going to be killed. Prosecutors said repeatedly the evidence contradicted Tensing’s story. Judge Megan Shanahan said Saturday that the jury of 10 whites and two blacks spent more two hours deliberating Saturday morning after getting a night’s sleep and still could not reach a decision. “It’s obvious to me you have made a sincere and conscientious effort,” the judge said before setting a new hearing date for Nov. 28 to determine whether the case will re-tried. County prosecutor Joe Deters said he’ll decide within the next two weeks whether to try the case again. Attorney Al Gerhardstein, who represents the DuBose family, said they want another trial and can’t understand why the jury couldn’t reach a conclusion. “With the video	neutral	1.0	6.0	3.0	30.0	30000.0	4.5	3.5	3.5	3.5	4.5	3.143	3.571	3.714	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	131	177	0.1666666666666666	0.0	0.0	0.2777777777777778	0.0	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.0	0.0	0.0	2.8319663967427458	2.859068827652776	An essay written by a 30.0 years old black or african american male, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: trust.							0
6.0	5.875	As a woman myself, I find this article deeply concerning. Despite the numerous movements, awareness campaigns, and activism for women's rights in America, we should be leading in all aspects of gender equality. I believe that fewer women are pursuing careers or reaching senior positions because our society often stigmatizes hardworking women who choose not to have children. Moreover, it is evident that we still live in a male-dominated world, with women, on average, earning only half of what men earn, creating little incentive for upward mobility. By placing greater emphasis on girls' education in STEM fields, we can empower the next generation of women to excel in math, science, and technology—an area where many women currently face challenges. The future fills me with hope for the success of my gender.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	131	2242	0.0	0.0	0.1363636363636363	0.2272727272727272	0.0909090909090909	0.3636363636363636	0.0	0.0	0.0	0.1818181818181818	0.125	2.7156766262428174	2.664707247296594	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
